,review_id,user_id,business_id,stars,useful,funny,cool,text,date
2372908,kjsy2HUCCCuZeh6qn0vcSQ,en0xQXlvRk-ZtKlaW4I8eQ,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"All I can say is Wooow! Haha I was in buffet heaven for three hours. Hands down the best buffet ive been to. Anything and everything you could crave they had it. The quality was great, fresh and on point with the flavor. I'm not really a big dessert girl but boy did that change when i got to their dessert station. I can't decided if i enjoyed the food or dessert more. Yess it's pricey, $60 but well worth it!",2015-01-18 15:36:53
2372909,AwfB8r1Piyum3kkCwU9L2Q,oFGA_fSxYKassIwrO2HmuQ,RESDUcs7fIiihp38-d6_6g,3,0,0,0,"Maybe my expectations were too high? After waiting in line for far too long, the variety and quality were lackluster! Nothing had me craving more. So many other Vegas buffets that just hit the spot without leaving an uneccessary dent in your wallet.",2017-08-16 12:17:22
2372949,m4HDrLRJcRejngIsNB3rXg,ZU5jI85lGe2MizivW6PzFQ,RESDUcs7fIiihp38-d6_6g,5,0,0,0,Best buffet in Las Vegas by far. Once you've eaten here nothing else will compare. Food is fresh and portions are small enough to allow for sampling of the 500+ items.,2018-07-26 09:41:11
2372957,uTDJXsC8EWCZYZtXx0w6DA,YNPQd3gDRCNSc6lHsPKNvQ,RESDUcs7fIiihp38-d6_6g,5,1,0,1,AMAZING DINNER HERE! Absolutely love the selections and how delicious steam crab there taste ! Everything was good and so were the desserts !! I leave wanting more crab and mussels ! The price for dinner time is on the pricey side but I guarantee it is worth it !  (:,2015-02-16 06:24:16
2373021,scwHw0i8gF6LTIWNaEjnEw,_WDhO6yeZQoVo5agXH3Tbw,RESDUcs7fIiihp38-d6_6g,3,2,0,0,"It seems like Ceasars has all the best restaurants on the Strip!

I had to come here after I found out that is voted the best buffet in Vegas.  For dinner, it costs about $54 per person.  There are over 500 items to choose from.  The seafood section has crab leggs, shrimp, sea bass, salmon, crawfish, mussels, oysters, etc.  There is also a carving station, american food, mexican food, japanese food, and Chinese food.

 I thought the food was just ok.  My favorite part was the noodle section.  Customers can choose pho, ramen, or udon, and its made instantly in front of you.  The dessert section was very impressive.  I would recommend people to save a lot of room for desserts.  The shave ice section was the best.  My group also thought the shave ice was better than Hawaii!

 Overall, this place gets super busy, so customers should try to come early to grab a table.  I wish the restroom was inside the buffet.  Its a bit odd to walk out to use the restroom, and then walk back into the buffet to continue eating.",2015-05-12 16:38:34
2373049,Pk2wt09vPduh8Q-lYaKSMA,-AMD0gRrSuYX_ZYy5jMzNg,RESDUcs7fIiihp38-d6_6g,2,0,0,0,What a money pit! Food was terrible and not labeled!,2013-10-24 04:06:22
2373056,Z7hnjue08JB-OAybiKzFvA,cYtcDmRDNbwi9eHvc8Vayg,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"What great value!! While the Bacchanal comes with a pretty price tag, they show you in more ways than one how they justify it.

To start off, they are very generous about giving out their $$$$$ items, with piles and piles of jumbo shrimp and crab claws that are even cracked open for you to make it easier. The carving station was just heavenly too. On top of the usual chicken / ham / roast beef, they also have short ribs with bone! The staff are super friendly too, and the carving station guy even encouraged me to take more when I confessed that beef is my kryptonite, as opposed to at some places they seem to judge you if you ask for seconds...

Further, they actually do a good job at offering a variety of cuisines of passable quality. I normally don't expect the Chinese food at a non-Asian buffet to be more appetizing than reheated Panda express, but the shu mai and dumplings here, while not on par with legit dim sum spots, are 80% delicious. The Latin station also had freshly fried mini churros, which can satiate your craving without taking up too much previous stomach space. It's funny though that the sushi is still very meh after two years (my friend who went in early 2015 told me about this) and it seems like some things never change...

And holy cow the dessert station!! Everything is so exquisitely made so while you are probably tempted to take 10 of them, you can still reasonably expect to fit all of them in your belly.

Do make sure you budget waiting time into this. We went on Monday at 11AM and still waited for about 40 minutes.",2017-04-19 14:23:36
2373075,iuRp-ZQqSv4Xp9dCDiWGUA,msIJhX2FRRgzqjQHUJaoGA,RESDUcs7fIiihp38-d6_6g,5,2,0,1,"A must do if you've here or even more so if you're just visiting,  it is exquisite,  anything and everything ND quality  all different sorts of items in every cuisine.  I lived the fresh juices,  the pork belly,  the seafood to die for  the Asian section was great,  just an all around great experience every time we go,  worth the money",2015-04-15 04:39:08
2373128,qFkvCcTNWcQdLH6ORXIqVQ,qr06IGEdVEIQmyv-NZe-og,RESDUcs7fIiihp38-d6_6g,1,3,0,0,"This buffet can be summarized in 3 words: QUANTITY OVER QUALITY. 

There are hundreds of choices at this buffet, probably the buffet with the largest selection in the world, but majority tastes average if not terrible. Nothing special other than selection. 

Let's start with the seafood. The crab legs and claws were so so so salty and didn't taste very fresh. The texture wasn't that great either. Maybe they were frozen for too long? The oysters weren't salty but also not very fresh. Shrimps were average, like every other restaurant/buffet, much like the ones in shrimp cocktails. 

All the other common items like pasta, prime rib, pizza, and burgers were average. Wasn't expecting much either. 

Desserts. I expected much better. There was lots of selection for ice cream flavours, but all of them tasted very artificial. DO NOT TRY THE LEMON BASIL FLAVOUR. I thought it would just taste like lemon with a hint of basil but the basil is very very strong.

There are 4 colours of macarons BUT THEY ALL TASTE THE SAME. No flavour at all, only sugar taste. 

The crepe itself wasn't bad, but there are no options for fillings, only sauces. Maybe some fruit?

This is definitely a one time thing for me. I prefer quality over quantity. The money spent could be put to much better use.",2017-09-09 00:36:35
2373138,BIPd3zTzEpPAUqD12dvUqA,KQ-sL5gHE0Qs7T43n3lrwg,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"Wouldve given 5 stars if it werent so pricey! LoL but this buffet is the BOMB! We hv a rating list for buffets, and this is the only one that we rated the highest on our scale. Got there before 5pm and no line. But diff story when we were leaving.",2012-11-06 14:12:54
2373232,1AFRqEZERyt8uUly_cx_eA,2IZGKF1hZaVfEPZ6D-kXXQ,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"Awesome Buffet really good food, great desert bar and nice atmosphere, probably the best buffet in Las Vegas......",2014-10-27 09:04:28
2373244,KSVTDcSr0pK3eM73rZFV4Q,3hEeb9mnZxq6z0tD7B-ssw,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"I'm so glad we went here. Originally planned to go to the brunch buffet at the Bellagio, but I've never been to the infamous buffet at Caesars Palace. Several signs pointed me here. I kept seeing Bacchanal Buffet in every magazine I read, not to mention online reviews of the best buffets in Las Vegas. Finally decided to go check it out. Best decision ever made! Not only was the restaurant beautiful, so was the food! I'm glad we came hungry, because there was food for days. I had to have the chicken and waffle. There was this tasty watermelon salad that I absolutely loved. Loved the presentation and the servings in tiny dishes, to make tasting much easier, and prettier! The seafood station! Nothing made me happier than to see Dungeness crab amongst the selection, not just your regular crab legs. My fave!! Dessert was also a wonderful journey. I can't wait to go back to Vegas and eat at this fabulous buffet. You will not be disappointed!",2018-05-19 01:29:16
2373327,CnLGBHP9xnylzuGhVHshmw,cL5P2SR-gn2by5Ji-RUtdg,RESDUcs7fIiihp38-d6_6g,4,0,0,0,This place was delicious. I especially loved the service here. I feel like they go over and beyond just to make sure you are satisfied. The selection of food is superb. They have everything from Chinese food to some home town country food. Everything was good. The desserts are perfect. They are small and bite sized so you don't over eat. If you are planning to come here plan to wait a bit or don't come starving...it takes time to be seated.,2018-05-08 16:26:07
2373371,unLD4_m1PgtqBA1YRcp4Dw,x7Uhf587a2Mp6biY8CttpQ,RESDUcs7fIiihp38-d6_6g,1,0,0,0,"This place used to be the best buffet I ever had. Not anymore. Went here for Dinner on Sunday during busy Valentine's/President's day long weekend. Almost all the food I tried were either over cooked or so salty I had to spit out. Asian food section looked like it's been abandoned. Prime ribs tasted like they used cheapest quality beef. Everything from BBQ section was over cooked and salty. King crabs were very salty even warmed one. Oysters were nasty. The desserts are still pretty good but I didn't pay just to eat desserts. For $120 for 2, I expected much better than this. Manager didn't offer much to help the situation either. Offering to talk to the chefs and offering to have new food cooked just for me doesn't help. The chefs supposed to do their best already, what's the point to ask them to try their best again?",2015-02-16 08:13:39
2373537,sHrnxaDlMZ5EyOgVNLIkyA,h2STke9y3VKzdJA9LXPm7A,RESDUcs7fIiihp38-d6_6g,5,4,1,2,"We checked in thinking that would mean we could skip the line. We checked in and still had to wait 2 hours, but let me tell you, it was very worth the wait. Bite after bite, I kept thinking, is this real life? How can any of this be so delicious??

Some notable highlights: 
-The agua fresca bar was the perfect place to quench our thirst while ordering something special and taking a break from all the alcohol. 
-The meat station. Just so much meat. I especially liked the prime rib (because how can you not like prime rib?)
-Crab legs. Lots and lots of crab legs. And a machine that dispenses clarified butter. But honestly, even without the butter, the crabs are soft and fresh!
-Fingerling potatoes. I know that sounds weird to rave about but whatever seasoning they used was bomb dot com and I wanted some more but remembered I'd paid $60 for this so I better save my stomach for other things...
- Gelato bar. They have so many flavors of ice cream and they even have mochi. They also had a recommended thai tea float. Very interesting! I could see that becoming a thing
- Macarons. They had different flavors at first, but by the time I got there, there was only one flavor left, but that flavor was vanilla with dulce de leche, so while it was very sweet, it was my kind of sweet
- The entire dessert table. There are so many choices and something for everyone. I specifically loved the almond cookie, green tea white chocolate covered strawberries, and chocolate molten cake.

If you want to eat until you explode but still be very happy with your life choices, this is the place to go. I can't wait to come back.",2015-08-19 04:35:10
